3450.722204,3455.54122,"Q&A: Did I hear ""Rock & Stone""?",
3456.583522,3462.622101,Q&A: Can we have a separate volume sliders for ADA & ambient audio?,
3463.889485,3974.946231,State of Dev (Part 4),
3463.889485,3479.904427,Intro,
3479.904427,3740.180101,Feedback on Colours & Contrast Ratio,
3479.904427,3667.705436,Mikael Talk: Colours & Contrast Ratio (Part 1),
3667.705436,3723.600355,Q&A: Colour is bound to localisation?,
3726.298343,3735.152813,"Community FYI: ""Dark Mode"" Satisfactory would go hard",
3736.147204,3740.180101,Mikael Talk: Colours & Contrast Ratio (Part 2),
3740.180101,3974.946231,Two more items to go (Part 1),
3740.180101,3748.342585,Intro,
3748.342585,3791.846527,Mikael Talk: Onboarding animations for the HUB broken since 1.1,
3792.0359861040606,3974.946231,Daisy-Chaining in 1.2 (Part 1),
3792.0359861040606,3974.946231,"Mikael Talk: Daisy-chaining is an unlock, not a default capability (Part 1)",
3974.946231,4026.564404,Banning Uzu (Part 2),
4026.564404,4123.257108,State of Dev (Part 5),
4026.564404,4123.257108,Two more items to go (Part 2),
4026.564404,4123.257108,Daisy-Chaining in 1.2 (Part 2),
4026.564404,4070.830328,"Mikael Talk: Daisy-chaining is an unlock, not a default capability (Part 2)",
4072.527228468406,4091.108529,Community FYI: The thing that would make me use Mk.3 Poles would be a bigger range for the HoverPack,
4091.108529,4123.257108,"Mikael Talk: Daisy-chaining is an unlock, not a default capability (Part 3)",
4123.836206,4133.118724,Q&A: Will the Boombox ever be able to play local audio files?,1
4133.907548,4232.940863,State of Dev (Part 6),
4133.907548,4232.940863,State of Dev Recap,
4232.940863,5725.718916,Community Highlights,
4232.940863,4286.750096,Intro,
4320.346726,4363.483385,Checking in with chat (Part 8),
4441.330821,4462.086149,Checking in with chat (Part 9),
4666.138742,4685.251392,Checking in with chat (Part 10),
4944.981161,4972.540315,Checking in with chat (Part 11),
5054.382098,5181.434093,Checking in with chat (Part 12),
5225.596584,5243.383334,Checking in with chat (Part 13),
5344.508916,5387.684895,Q&A: Will there be more architectural pieces at some point? (Part 1),
5395.923922,5430.574974,Q&A: Will there be more architectural pieces at some point? (Part 2),
5480.929927,5498.842773,Q&A: Is there a date for 1.2 finished version?,1
5574.22056,5588.590756,Q&A: Any chances of a localised ADA?,1
5646.737334,5725.718916,How to get featured on Community Highlights,
5726.65651,8066.848,Q&A,
5726.65651,5756.338346,Intro,
5756.338346,5805.578513,Q&A: People wanting a Mac OS release don't watch the livestreams?,
5806.835384,5823.638715,Q&A: Do you plan on adding more aesthetic blocks/Buildings? (Part 1),
5824.008997,5829.659909,Q&A: What is Mikael's favourite Alt Recipe?,
5830.272755,5847.385286,Q&A: Do you plan on adding more aesthetic blocks/Buildings? (Part 2),
5848.268874,5873.544222,Q&A: Do Devs look at everything on the QA Site?,1
5873.995263,5891.667781,Q&A: Will there ever be Roads like Train Tracks? (Part 1),
5892.147844,5896.692663,Q&A: When will you add more Foundations & Walls?,
5897.276691,5903.398894,Q&A: Will there ever be Passenger Train Cars?,
5904.039834,5908.181344,Q&A: Will there ever be Roads like Train Tracks? (Part 2),
5908.646892,5921.852543,Q&A: Is there a reason I don't see SPWN points in 1.2 EXP?,
5922.270287,5925.51673,Q&A: FICSIT biscuit?,
5925.883999,6018.511625,Q&A: Can we get more options for Fluid / Gas flow-management?,
6019.153175,6055.104227,Q&A: Can we get a World Seed preview so we can see where nodes will be before we start a new save? (Part 1),
6055.606245,6077.776342,"Q&A: Will we ever get the Map to show more info, e.g. Foundations?",
6078.464458,6112.567418,"Q&A: Can you ask the team to remove the hard-coded console key please, it's messing up AZERTY?",
6112.934994,6117.675719,Community FYI: Plasma tanks confirmed for 1.3,
6117.784614,6193.609144,Q&A: Is pushing back any expansion plans in favour of PC/Console Crossplay still on the table?,1
6194.31319,6204.688406,"Q&A: Can we get the starry sky back in 1.2, we lost it in 1.1?",
6205.358593,6220.038906,Community FYI: I heard four new Maps by next year,
6222.938387,6233.854022,"Q&A: If the Creatures are set to peaceful, will you add a feature to pet them all?",
6234.124949,6351.492048,Q&A: Will there be air pollution in the future?,1
6352.220045,6359.17007,"Q&A: The ""Set World Seed"" option seems broken, are there plans to fix it?",
6359.765624,6376.693657,Q&A: Are there plans for conditional logic for Trains & Vehicles?,
6377.380395,6400.152894,Community FYI: They just made a bureaucracy mod for Factorio,
6400.98996,6469.970968,Q&A: Will we ever get the ability to change the number of randomised nodes?,1
6470.604571,6509.196062,Q&A: Are there plans for an expansion after completing the game? (Part 1),
6511.906493,6516.817786,"Q&A: Tier 4 Stingers that are both noxious and radioactive, when?",1
6517.490157,6532.536846,Q&A: Can we have vertical mergers to down?,
6532.944957,6537.039693,Q&A: More sassy ADA?,
6538.253651,6576.055263,Mikael Talk: Reception to the 1.2 Patch Notes Video (Part 1),
6576.956414,6582.230458,Q&A: Are there plans for an expansion after completing the game? (Part 2),
6582.924847,6604.82863,Q&A: Is it possible to reverse-engineer a World Seed?,
6605.309502,6608.962523,Q&A: Would love a Snow Biome?,
6609.434436,6657.254373,Mikael Talk: Reception to the 1.2 Patch Notes Video (Part 2),
6658.010238,6668.91855,Q&A: Can we get a toggle while using Belts / Pipes to get stackable when placing poles?,
6669.666211,6680.969756,Q&A: Will we see new Weather events in future?,
6681.449857,6687.31008,Q&A: Keyboard mapping correction for the AZERTY keyboard?,
6687.799974,6699.928874,Q&A: Can we get a World Seed preview so we can see where nodes will be before we start a new save? (Part 2),
6700.870396,6720.035554,Q&A: Can we get an option to equip and hold the build gun?,
6722.318675,6728.69322,Q&A: Where can the Patch Notes be found?,
6729.518951,6756.492758,Q&A: Maybe introduce gas stations & Train hubs with Truck support?,
6756.96894,6761.114428,Q&A: Will Satisfactory be getting an April Fool's patch? (Part 1),
6761.792349,6807.108234,Q&A: Will you add various Space Elevator parts as a randomisation option?,
6808.176764,6830.899383,Q&A: Will Satisfactory be getting an April Fool's patch? (Part 2),
6831.581008,6837.145231,Q&A: Will Julmust be a resource in FICSMAS 2026?,
6837.625988,6870.466815,Q&A: Should I wait to play 1.2 or play it on EXP?,1
6871.283316,6899.17035,Q&A: Can we get first-person for Trains & Vehicles?,
6918.215937,6927.853874,Q&A: When will the mouse flicking be fixed on Linux?,
6928.347813,6963.295768,Q&A: Any thoughts on a randomised purity game mode?,
6964.365644,6981.793863,Checking in with chat (Part 14),
6982.556661,6989.584249,Q&A: Any new music tapes coming?,
6990.249597,6993.771922,"Q&A: Can we have spoilers for 1.4, please?",
6995.625130300789,7039.509247,Q&A: Is there a way to make Vehicles jump in 1.2?,1
7039.509247,7041.171841,Q&A: When rideable Hogs?,
7042.078177,7062.523031,Q&A: Can we get a Buildable for Train Tracks that make them follow terrain like Vehicle paths do?,
7063.722371,7101.192025,"Q&A: Re-entry into the HUB takes a long time, is that intentional?",
7102.027648,7132.258797,Q&A: Are Trucks dynamically pathed? Does path shape or fuel type affect their top speed on path?,1
7132.62987,7141.977029,"Community FYI: Hannah loves making Maps, we all know that",
7142.856991,7256.554832,Q&A: Have you had a chance to ask devs why having more swatches would impact performance?,
