3799.591869,3946.483947,"Q&A: What are the chances of us getting a ""supply x items per minute to the Space Elevator"" option? (Part 2)",
3799.591869,3946.483947,"Community FYI: End-game factory vs. performance, always seem to struggle in the end",
3947.221802,3971.774669,"Q&A: Satisfactory Calculator website lets us change Randomisation options, will this get added?",
3972.896239,3987.588288,Q&A: Have you heard of the invisible Building bug that seems to happen on the client side?,
3993.427475,4000.354416,"Q&A: What are the chances of us getting a ""supply x items per minute to the Space Elevator"" option? (Part 3)",
3993.427475,4000.354416,Community FYI: Steam won't even let you upload your save file if it's over 500mb,
4000.862444,4028.293647,"Q&A: Free placement, when?",
4028.67337,4037.279905,Q&A: Is there any plan to nerf making the player invulnerable while inside Vehicles?,
4038.275443,4059.829961,Q&A: How many lines of code does the game have?,
4060.237952,4125.436419,Q&A: Transparent Pipes? (Part 1),
4125.805752,4210.269409,Q&A: Will sound issues such as no Weather noise in The HUB be fixed in the next release?,
4211.060399,4214.872478,Q&A: What is the history of Ficsonium?,
4215.613934,4241.661975,Q&A: Transparent Pipes? (Part 2),
4242.145564,4279.502847,Q&A: Can we add a small notepad in the game so we can write over the screen?,
4280.617246,4324.955232,Q&A: In 1.2 it looks like holding ctrl to snap machines next to each other stops working?,
4325.251345,4535.098293,Q&A: Can we keep Legacy Paths as an alternate option?,1
4325.251345,4398.221153,Q&A: Can we keep Legacy Paths as an alternate option?,
4398.221153,4535.098293,Q&A: Will wait times be reintroduced in 1.2?,
4538.418940865385,4572.276212,Q&A: When will the Explorer get the love it deserves? (Part 2),
4575.673924791667,4583.90252,Q&A: An option to remove the Giraffe? (Part 1),
4585.206113,4647.865438,Q&A: Has there any discussion been had about a liquid Sink being added to the game?,
4648.485965,4651.561529,Q&A: Video this week?,
4652.075905199353,4665.683992,Q&A: What is for dinner today?,
4669.532985,4706.549541,Q&A: Any way to have Lights react to Storage Containers?,
4708.882826,4735.626137,Q&A: Straight Mode not being straight?,
4742.683824,4767.687769,Q&A: When will we be able to place larger Patterns on Walls?,
4767.687769,4771.687388,Q&A: Can Trucks get a tighter turn radius?,
4772.293247,4850.179453,Q&A: Could it be possible to write how many nodes there are in the different Game Modes? (Part 2),
4850.739529,4863.632501,Q&A: Any plans to add new Wall textures?,
4864.909279,4870.610742,"Q&A: Biomass Farming, when?",
4870.610742,4874.321266,Q&A: An option to remove the Giraffe? (Part 2),
4875.18917,4889.020709,"Q&A: Can you introduce a new ""no bugfixes"" Game Mode?",
4890.423815,4903.296255,"Q&A: Studio tour, when?",
4903.892168,4924.153858,"Q&A: Train waypoint signals, when?",
4930.079869,4993.052293,Q&A: Clanker wants to clank clankily?,
4993.925416,5026.360776,Q&A: Do you have plans to get rid of Power Pole tiers?,
5074.062405,5099.33965,Q&A: Will the random rotation of Buildings when picking them with middle-click be fixed?,
5099.33965,5326.888,Outro,
